Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Tags Used,Auto Renews,Is Customizable,Is Personalizable,Description Character Count,Has Variants,Is Supply,Minimum Processing,Placement Of Listing In Shop,Shipped From,Shop Age,Visibility Score,Conversion Rate,Shop Digital Listing,Title Character Count,When Made,Who Made,Total Shop Sales,Listing Type,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Pixel Block Birthday Party Invitation Template, MineCraffterr Boys Birthday Party Invite, Gamer Invitation, High Quality Canva Template",https://www.etsy.com/listing/4464064191/pixel-block-birthday-party-invitation,ThemeStudioArt,https://www.etsy.com/shop/ThemeStudioArt,9.76,345,3368,1300,356,20,2 Mo.,120,10,2692,Paper & Party Supplies,,true,false,false,,false,false,,-1,,6,0,13.22,40,135,2020_2026,i_did,1694,download,"invitation game on,invitation editable,video game,cake invitation,mine,pixel party,block party,pixel party game,birthday invitation,pixel invite,bruh you in invite,boy birthday party,birthday invite diy",invitation game on,invitation editable,video game,cake invitation,mine,pixel party,block party,pixel party game,birthday invitation,pixel invite,bruh you in invite,boy birthday party,birthday invite diy
"Little Wildflower Baby Shower Bundle, Canva, Baby in Bloom Baby Shower, Wildflower Baby Shower Decor, Garden Baby, Canva Templates",https://www.etsy.com/listing/4418067160/little-wildflower-baby-shower-bundle,BrightlyCollective,https://www.etsy.com/shop/BrightlyCollective,59.97,56,3358,200,191,13,4 Mo.,129,3,4382,Paper & Party Supplies,,true,false,false,,false,false,,-1,,74,100,4.36,303,130,2007_2009,i_did,7782,download,"baby shower decor,baby shower invite,baby shower bundle,wildflower shower,spring flowers,a little wildflower,baby bloom,wildflower sign,baby in bloom,wildflower baby,baby in bloom games,girl baby shower,baby in bloom shower",baby shower decor,baby shower invite,baby shower bundle,wildflower shower,spring flowers,a little wildflower,baby bloom,wildflower sign,baby in bloom,wildflower baby,baby in bloom games,girl baby shower,baby in bloom shower
"Editable Kpop Demon Hunters Birthday Invitation Template, Editable Canva, Kpop Anime Invite, Digital Download, Printable Card for Kids",https://www.etsy.com/listing/4457886678/editable-kpop-demon-hunters-birthday,ShakiCrafts,https://www.etsy.com/shop/ShakiCrafts,9.76,343,3348,33,620,49,2 Mo.,1037,25,10304,Paper & Party Supplies,,false,false,false,,false,false,,-1,,3,0,6.02,20,134,2020_2026,i_did,696,download,"birthday invitation,kids invitation,saja boys invitation,rumi invitation,huntrix invitation,demon hunters invite,kpop demon hunters,kpop,kpop party supplies,huntrix birthday,kpop fan,demon hunter,demon hunters",birthday invitation,kids invitation,saja boys invitation,rumi invitation,huntrix invitation,demon hunters invite,kpop demon hunters,kpop,kpop party supplies,huntrix birthday,kpop fan,demon hunter,demon hunters
"450 med spa reels, lip filler video instagram reels, nurse injection canva template, lip filler before and after, botox reels, dermal filler",https://www.etsy.com/listing/4442134710/450-med-spa-reels-lip-filler-video,TetiStore,https://www.etsy.com/shop/TetiStore,111.56,30,3347,0,19,1,3 Mo.,18,0,223,Paper & Party Supplies,,true,false,false,,false,false,,-1,,21,25,8.52,60,140,2020_2026,i_did,2691,download,"botox and filler,medspa template,nurse injector posts,skincare instagram,skincare template,lip filler reels,lip injection reels,lip filler template,nurse injector reels,lip injection video,aesthetic nurse reel,botox reels,esthetician bundle",botox and filler,medspa template,nurse injector posts,skincare instagram,skincare template,lip filler reels,lip injection reels,lip filler template,nurse injector reels,lip injection video,aesthetic nurse reel,botox reels,esthetician bundle
Old Money Wedding Website Template with RSVP: Classic Burgundy Digital Invitation,https://www.etsy.com/listing/4412302488/old-money-wedding-website-template-with,STUDIOGWYN,https://www.etsy.com/shop/STUDIOGWYN,45.39,71,3223,-100,367,28,5 Mo.,1459,6,36874,Paper & Party Supplies,,true,false,false,,false,false,,1,,7,100,1.0,27,81,2007_2009,i_did,1892,download,"wedding website,canva template,rsvp website,digital invitation,digital rsvp,elegant wedding,save the date,rsvp,old money,wedding template,classic wedding,wedding illustration,envelope website",wedding website,canva template,rsvp website,digital invitation,digital rsvp,elegant wedding,save the date,rsvp,old money,wedding template,classic wedding,wedding illustration,envelope website
Birthday Magazine Template For Best Friend | Canva Magazine Template | Custom Birthday Magazine | Editable Canva Gift | Personalized Gift,https://www.etsy.com/listing/4304708264/birthday-magazine-template-for-best,SparkleSlate,https://www.etsy.com/shop/SparkleSlate,26.50,121,3206,300,1148,51,11 Mo.,939,5,40059,Paper & Party Supplies,,true,false,false,,false,false,,0,,11,100,2.87,35,137,2007_2009,i_did,2568,download,"birthday magazine,canva magazine,canva template,personalize magazine,custom magazine,bestie magazine,bestie birthday,birthday gift,magazine layout,printable magazine,template,magazine cover,gift for her",birthday magazine,canva magazine,canva template,personalize magazine,custom magazine,bestie magazine,bestie birthday,birthday gift,magazine layout,printable magazine,template,magazine cover,gift for her
"Softball Social Media Template Pack | Editable Canva Designs for Game Day, Player Spotlight",https://www.etsy.com/listing/4451394022/softball-social-media-template-pack,DigitalArenaCrafts,https://www.etsy.com/shop/DigitalArenaCrafts,39.02,80,3122,133,156,7,2 Mo.,84,4,2695,,,true,false,false,,false,false,,2,,4,100,5.79,27,91,2020_2026,i_did,468,download,"softball canva,softball posts,softball templates,game day posts,softball spotlight,sports templates,sports canva,editable canva,canva templates,social media canva,softball design,digital templates,canva post design",softball canva,softball posts,softball templates,game day posts,softball spotlight,sports templates,sports canva,editable canva,canva templates,social media canva,softball design,digital templates,canva post design
"A Baby is Brewing Baby Shower Bundle, Stripe Baby is Brewing Baby Shower, Coffee themed Baby Shower, Baby Shower Decor, Canva Templates",https://www.etsy.com/listing/4420011630/a-baby-is-brewing-baby-shower-bundle,CherryLittleDesignCo,https://www.etsy.com/shop/CherryLittleDesignCo,59.97,52,3118,-100,120,10,4 Mo.,179,3,4744,Paper & Party Supplies,,true,false,false,,false,false,,-1,,81,100,2.53,1650,135,2007_2009,i_did,59855,download,"baby shower sign,baby shower bundle,baby shower,a baby is brewing,brewing baby shower,coffee baby shower,baby is brewing,coffee themed,baby shower invite,welcome sign,stripe background,neutral baby shower,decorations",baby shower sign,baby shower bundle,baby shower,a baby is brewing,brewing baby shower,coffee baby shower,baby is brewing,coffee themed,baby shower invite,welcome sign,stripe background,neutral baby shower,decorations
Korean Lash Lift & Tint Training Manual: Editable Canva Template (82 Pages),https://www.etsy.com/listing/4338961341/korean-lash-lift-tint-training-manual,ProfilesMarketing,https://www.etsy.com/shop/ProfilesMarketing,75.64,41,3101,0,162,4,9 Mo.,116,0,3479,"Books, Movies & Music",,true,false,false,,false,false,,-1,,28,90,4.66,171,75,2007_2009,i_did,1826,download,"aesthetics,beauty,lvl,social media,training,manual,template,lash extensions,lash lift,korean,wax,tint,brow lamination",aesthetics,beauty,lvl,social media,training,manual,template,lash extensions,lash lift,korean,wax,tint,brow lamination
"HTMA Template Bundle, Patient Report, Meal Plans, Interpretation Cheat Sheets, Client Handouts",https://www.etsy.com/listing/4467924853/htma-template-bundle-patient-report-meal,NaturopathHub,https://www.etsy.com/shop/NaturopathHub,179.80,17,3057,0,17,1,1 Mo.,8,1,100,"Books, Movies & Music",,true,false,false,,false,false,,1,,26,36,17.0,151,94,2020_2026,i_did,3139,download,"htma templates,htma practitioner,hair mineral test,interclinical lab,trace elements,functional testing,patient report,canva template,mineral protocol,nutrient deficiency,iron zinc magnesium,hair testing,naturopath",htma templates,htma practitioner,hair mineral test,interclinical lab,trace elements,functional testing,patient report,canva template,mineral protocol,nutrient deficiency,iron zinc magnesium,hair testing,naturopath
"She’s Ready to Pop Baby Shower Bundle, Dirty Soda Games & Signs, Editable Canva Template",https://www.etsy.com/listing/4459419941/shes-ready-to-pop-baby-shower-bundle,MamaBearPaperie,https://www.etsy.com/shop/MamaBearPaperie,37.85,79,2990,500,107,8,2 Mo.,243,4,7239,Paper & Party Supplies,,true,false,false,,false,true,,-1,,21,100,1.48,159,88,2020_2026,i_did,4509,download,"she is ready to pop,baby shower bundle,ready to pop bundle,dirty soda bar sign,retro soda pop,welcome sign,invitation template,dirty soda shower,retro baby shower,baby shower games,cola premade signs,coke baby shower,ready to pop sign",she is ready to pop,baby shower bundle,ready to pop bundle,dirty soda bar sign,retro soda pop,welcome sign,invitation template,dirty soda shower,retro baby shower,baby shower games,cola premade signs,coke baby shower,ready to pop sign
"Shopify Hair Website Design, Editable Canva Website Hair Banners, Shopify Theme Hair Banners, Premade Shopify Website, Hair Website Template",https://www.etsy.com/listing/4355427252/shopify-hair-website-design-editable,HerDigitalBranding,https://www.etsy.com/shop/HerDigitalBranding,67.78,44,2982,400,56,3,8 Mo.,616,0,7751,Paper & Party Supplies,,true,false,false,,false,false,,0,,39,100,0.72,216,140,2007_2009,i_did,4117,download,"website design,website template,web banners,diy banner,diy website,hair website,canva template,canva web banner,shopify website,hair website design,pre-made website,editable in canva,shopify theme",website design,website template,web banners,diy banner,diy website,hair website,canva template,canva web banner,shopify website,hair website design,pre-made website,editable in canva,shopify theme
Silly Goose Baby Shower Bundle Gender Neutral Gingham Goose Invite Editable Games Set Sage Green Bow Party Decoration Printable Templates O1,https://www.etsy.com/listing/4456952036/silly-goose-baby-shower-bundle-gender,BigDayOut,https://www.etsy.com/shop/BigDayOut,81.69,36,2941,0,47,4,2 Mo.,213,2,4306,Paper & Party Supplies,,true,false,false,,false,false,,-1,,43,100,1.09,888,140,2020_2026,i_did,54623,download,"baby shower bundle,silly goose invite,silly goose bundle,little goose shower,gingham baby shower,spring baby shower,silly goose theme,mother goose shower,printable baby game,gender neutral goose,canva template,goose decorations,coquette baby shower",baby shower bundle,silly goose invite,silly goose bundle,little goose shower,gingham baby shower,spring baby shower,silly goose theme,mother goose shower,printable baby game,gender neutral goose,canva template,goose decorations,coquette baby shower
Floral Save the Date Website: Ivory Wedding Invitation (Digital Download),https://www.etsy.com/listing/4383847958/floral-save-the-date-website-ivory,RosieCreativeStudio,https://www.etsy.com/shop/RosieCreativeStudio,28.62,102,2919,0,364,31,6 Mo.,480,5,16299,Paper & Party Supplies,,true,false,false,,false,true,,1,,11,100,2.23,65,73,2007_2009,i_did,7811,download,"save the date,digital invite,wedding website,digital wedding,digital invitation,save the dates,canva wedding,editable template,digital save date,modern wedding,save date website,online wedding,wedding template",save the date,digital invite,wedding website,digital wedding,digital invitation,save the dates,canva wedding,editable template,digital save date,modern wedding,save date website,online wedding,wedding template
Olive Old Money Wedding Website Template with RSVP: Classic Digital Invitation,https://www.etsy.com/listing/4420176842/olive-old-money-wedding-website-template,STUDIOGWYN,https://www.etsy.com/shop/STUDIOGWYN,45.39,64,2905,-100,170,13,4 Mo.,310,3,6122,Paper & Party Supplies,,true,false,false,,false,false,,-1,,7,100,2.78,27,78,2007_2009,i_did,1892,download,"wedding website,canva template,rsvp website,digital invitation,digital rsvp,elegant wedding,save the date,rsvp,old money,wedding template,classic wedding,envelope website,olive wedding",wedding website,canva template,rsvp website,digital invitation,digital rsvp,elegant wedding,save the date,rsvp,old money,wedding template,classic wedding,envelope website,olive wedding
Church Presentation Slides Savers Bundle: Modern Canva Slide Templates (Digital Download),https://www.etsy.com/listing/4326865760/church-presentation-slides-savers-bundle,HighlyFavoredStudios,https://www.etsy.com/shop/HighlyFavoredStudios,138.06,21,2899,0,31,2,10 Mo.,40,0,1027,Paper & Party Supplies,,true,false,false,,false,true,,3,,23,36,3.02,117,89,2007_2009,i_did,2895,download,"church welcome slide,sunday service slide,baptism sunday,modern church slides,church presentation,church slides deck,canva church graphic,announcement slides,church power point,kids church slides,sermon series slides,easter church slides,christmas slides",church welcome slide,sunday service slide,baptism sunday,modern church slides,church presentation,church slides deck,canva church graphic,announcement slides,church power point,kids church slides,sermon series slides,easter church slides,christmas slides
"Real Estate Templates Bundle, Realtor Templates, Real Estate Marketing Letters Bundle Kit, New Real Estate Agent, Realtor Checklist, Canva",https://www.etsy.com/listing/4332365981/real-estate-templates-bundle-realtor,LotusMarketingStudio,https://www.etsy.com/shop/LotusMarketingStudio,68.89,42,2893,0,143,9,9 Mo.,243,1,4364,Art & Collectibles,,true,false,false,,false,false,,2,,54,100,3.28,110,138,2007_2009,i_did,15478,download,"checklist for seller,realtor marketing,checklist templates,realtor bundle,sell home checklist,realtor templates,marketing bundle,real estate template,real estate bundle,real estate flyers,prospecting letters,sellers agent,under contract",checklist for seller,realtor marketing,checklist templates,realtor bundle,sell home checklist,realtor templates,marketing bundle,real estate template,real estate bundle,real estate flyers,prospecting letters,sellers agent,under contract
